Empreendimento;Unidade;Tipo;Área Privativa (m²);Situação;Valor VGV;Valor m²;Chave
DESTIN BEACH;Sala Com. 03;3S;47.25;Disponível;978,232;20,703;DESTIN BEACHSala Com. 03
DESTIN BEACH;Sala Com. 04;3S;50.9;Disponível; 1,056,328 ;20,753;DESTIN BEACHSala Com. 04
DESTIN BEACH;Sala Com. 05;3S;156.98;Disponível; 3,159,731 ;20,128;DESTIN BEACHSala Com. 05
DESTIN BEACH;Sala Com. 06;3S;104.02;Disponível; 2,192,892 ;21,081;DESTIN BEACHSala Com. 06
DOLPHIN BAY;Apto. 502;2S;119.25;Disponível; 1,599,914 ;13,416;DOLPHIN BAYApto. 502
DOLPHIN BAY;Apto. 503;2S;80.68;Disponível; 1,045,534 ;12,959;DOLPHIN BAYApto. 503
EMERALD COAST;Apto. 1203;2S;125.54;Disponível; 2,134,005 ;16,999;EMERALD COASTApto. 1203
EMERALD COAST;Apto. 1303;2S;125.54;Disponível; 2,148,373 ;17,113;EMERALD COASTApto. 1303
EMERALD COAST;Apto. 1601;2S;147.13;Disponível; 2,961,481 ;20,128;EMERALD COASTApto. 1601
EMERALD COAST;Apto. 2103;2S;125.54;Disponível; 2,306,618 ;18,374;EMERALD COASTApto. 2103
EMERALD COAST;Apto. 2401;Sala;147.13;Disponível; 3,343,025 ;22,722;EMERALD COASTApto. 2401
EMERALD COAST;Apto. 2402;2S;145.28;Disponível; 3,299,040 ;22,708;EMERALD COASTApto. 2402
EMERALD COAST;Apto. 2403;3S;125.54;Disponível; 2,349,720 ;18,717;EMERALD COASTApto. 2403
EMERALD COAST;Apto. 501;3S;147.13;Disponível; 2,630,431 ;17,878;EMERALD COASTApto. 501
EMERALD COAST;Apto. 502;2S;145.28;Disponível; 2,597,738 ;17,881;EMERALD COASTApto. 502
EMERALD COAST;Apto. 503;3S;151.21;Disponível; 2,020,534 ;13,362;EMERALD COASTApto. 503
EMERALD COAST;Apto. 504;3S;152.63;Disponível; 1,998,842 ;13,096;EMERALD COASTApto. 504
EMERALD COAST;Apto. 603;2S;125.54;Disponível; 1,991,782 ;15,866;EMERALD COASTApto. 603
EMERALD COAST;Apto. 701;2S;147.13;Disponível; 2,774,965 ;18,861;EMERALD COASTApto. 701
EMERALD COAST;Apto. 702;2S;145.28;Disponível; 2,741,459 ;18,87;EMERALD COASTApto. 702
EMERALD COAST;Apto. 803;2S;125.54;Disponível; 2,043,126 ;16,275;
FORT MYERS;Cobertura - Apto. 4602;2S;178.87;Disponível; 3,711,735 ;20,751;
FORT MYERS;Sky View - Apto. 3301;2S;133.82;Disponível; 2,601,219 ;19,438;
FORT MYERS;Sky View - Apto. 3303;3S;134.83;Disponível; 2,620,851 ;19,438;
FORT MYERS;Sky View - Apto. 3401;3S;133.82;Disponível; 2,614,537 ;19,538;
FORT MYERS;Sky View - Apto. 3501;3S;133.82;Disponível; 2,627,856 ;19,637;
FORT MYERS;Sky View - Apto. 3503;2S;134.83;Disponível; 2,647,690 ;19,637;
FORT MYERS;Sky View - Apto. 3701;3S;133.82;Disponível; 2,654,494 ;19,836;
FORT MYERS;Sky View - Apto. 3703;3S;134.83;Disponível; 2,674,529 ;19,836;
FORT MYERS;Sky View - Apto. 3801;3S;133.82;Disponível; 2,667,813 ;19,936;
FORT MYERS;Sky View - Apto. 3803;2S;134.83;Disponível; 2,687,948 ;19,936;
FORT MYERS;Sky View - Apto. 3901;2S;133.82;Disponível; 2,681,132 ;20,035;
FORT MYERS;Sky View - Apto. 3903;2S;134.83;Disponível; 2,701,368 ;20,035;
FORT MYERS;Sky View - Apto. 4003;3S;134.83;Disponível; 2,714,787 ;20,135;
FORT MYERS;Sky View - Apto. 4101;2S;133.82;Disponível; 2,707,770 ;20,234;
FORT MYERS;Sky View - Apto. 4103;3S;134.83;Disponível; 2,728,207 ;20,234;
FORT MYERS;Sky View - Apto. 4201;3S;133.82;Disponível; 2,721,089 ;20,334;
FORT MYERS;Sky View - Apto. 4203;Sala;134.83;Disponível; 2,741,626 ;20,334;
FORT MYERS;Sky View - Apto. 4301;3S;133.82;Disponível; 2,734,408 ;20,433;
FORT MYERS;Sky View - Apto. 4303;3S;134.83;Disponível; 2,755,046 ;20,433;
FORT MYERS;Sky View - Apto. 4401;3S;133.82;Disponível; 2,747,727 ;20,533;
FORT MYERS;Sky View - Apto. 4501;2S;133.82;Disponível; 2,761,046 ;20,633;
FORT MYERS;Tipo - Apto. 1101;3S;128.73;Disponível; 2,187,104 ;16,99;
FORT MYERS;Tipo - Apto. 1301;3S;128.73;Disponível; 2,244,976 ;17,439;
FORT MYERS;Tipo - Apto. 2404;2S;85.88;Disponível; 1,339,779 ;15,601;
FORT MYERS;Tipo - Apto. 2601;2S;128.73;Disponível; 2,454,568 ;19,068;
FORT MYERS;Tipo - Apto. 2602;3S;88.28;Disponível; 1,835,921 ;20,797;
FORT MYERS;Tipo - Apto. 2605;2S;85.24;Disponível; 1,245,815 ;14,615;
FORT MYERS;Tipo - Apto. 2702;3S;88.28;Disponível; 1,848,403 ;20,938;
FORT MYERS;Tipo - Apto. 2703;2S;124.25;Disponível; 2,392,504 ;19,256;
FORT MYERS;Tipo - Apto. 2705;2S;85.24;Disponível; 1,254,293 ;14,715;
FORT MYERS;Tipo - Apto. 2805;2S;85.24;Disponível; 1,262,771 ;14,814;
FORT MYERS;Tipo - Apto. 2901;3S;128.73;Disponível; 2,527,170 ;19,632;
FORT MYERS;Tipo - Apto. 2905;3S;85.24;Disponível; 1,271,248 ;14,914;
FORT MYERS;Tipo - Apto. 3003;Sala;124.25;Disponível; 2,462,579 ;19,82;
FORT MYERS;Tipo - Apto. 3005;2S;85.24;Disponível; 1,279,726 ;15,013;
FORT MYERS;Tipo - Apto. 3101;3S;128.73;Disponível; 2,464,662 ;19,146;
FORT MYERS;Tipo - Apto. 503;2S;124.25;Disponível; 1,967,639 ;15,836;
FORT MYERS;Tipo - Apto. 601;2S;128.73;Disponível; 2,088,662 ;16,225;
FORT MYERS;Tipo - Apto. 603;2S;124.25;Disponível; 2,015,973 ;16,225;
FORT MYERS;Tipo - Apto. 604;Sala;85.88;Disponível; 1,173,407 ;13,663;
FORT MYERS;Tipo - Apto. 605;3S;85.24;Disponível; 1,084,739 ;12,726;
FORT MYERS;Tipo - Apto. 701;2S;128.73;Disponível; 2,104,300 ;16,347;
FORT MYERS;Tipo - Apto. 703;3S;124.25;Disponível; 2,031,067 ;16,347;
FORT MYERS;Tipo - Apto. 705;2S;85.24;Disponível; 1,084,739 ;12,726;
FORT MYERS;Tipo - Apto. 805;3S;85.24;Disponível; 1,093,217 ;12,825;
FORT MYERS;Tipo - Apto. 903;2S;124.25;Disponível; 2,080,520 ;16,745;
GOLD COAST;Apto. 1402 N;Sala;237.77;Disponível; 6,261,429 ;26,334;
GOLD COAST;Apto. 602 N;2S;144.06;Disponível; 2,528,313 ;17,55;
GOLD COAST;Apto. 603 N;3S;125.03;Disponível; 2,122,575 ;16,977;
GOLD COAST;Apto. 803 N;Sala;125.03;Disponível; 2,184,588 ;17,473;
GOLD COAST;Apto. 703 S;2S;125.03;Disponível; 1,900,452 ;15,2;
GOLD COAST;Apto. 803 S;3S;125.03;Disponível; 1,947,865 ;15,579;
OCEAN PARK;Apto 1103 N;Sala;78.91;Disponível; 1,270,438 ;16,1;
OCEAN PARK;Apto 1702 S;3S;121.37;Disponível; 2,177,133 ;17,938;
OCEAN PARK;Apto 2505 S;2S;80.91;Disponível; 1,358,908 ;16,795;
OCEAN PARK;Apto 504 S;3S;82.29;Disponível; 1,243,807 ;15,115;
PARADISE BAY;Apto 1002;3S;122.21;Disponível; 1,989,884 ;16,282;
PARADISE BAY;Apto 1401;3S;123.48;Disponível; 2,029,625 ;16,437;
PARADISE BAY;Apto 1804;3S;79.9;Disponível; 1,303,731 ;16,317;
PARADISE BAY;Apto 501;2S;172.93;Disponível; 2,259,518 ;13,066;
PARADISE BAY;Apto 506;2S;99.88;Disponível; 1,072,615 ;10,739;
ROYAL BAY;Apto. 1001;2S;191.67;Disponível; 3,561,727 ;18,583;
ROYAL BAY;Apto. 2303;Garden;236.05;Disponível; 4,437,004 ;18,797;
ROYAL BAY;Apto. 3702;2S;252.81;Disponível; 5,043,445 ;19,95;
ROYAL BAY;Apto. 4002;2S;271.21;Disponível; 5,936,831 ;21,89;
ROYAL BAY;Apto. 601;Sala;187.22;Disponível; 2,447,901 ;13,075;
ROYAL BAY;Apto. 602;2S;176.5;Disponível; 2,667,671 ;15,114;
ROYAL BAY;Apto. 603;2S;172.36;Disponível; 2,253,606 ;13,075;
ROYAL BAY;Apto. 801;3S;191.67;Disponível; 3,457,232 ;18,037;
SOUTH BEACH TOWER;Apartamento1002;2S;129.5;Disponível; 2,854,767 ;22,045;
SOUTH BEACH TOWER;Apartamento1102;2S;129.5;Disponível; 3,412,697 ;26,353;
TROPICAL BEACH;Apto. 1101;3S;110.25;Disponível; 1,686,254 ;15,295;
TROPICAL BEACH;Apto. 1301;3S;110.25;Disponível; 1,722,044 ;15,619;
TROPICAL BEACH;Apto. 1401;2S;110.25;Disponível; 1,745,844 ;15,835;
TROPICAL BEACH;Apto. 1501;3S;110.25;Disponível; 1,836,048 ;16,653;
TROPICAL BEACH;Apto. 1601;2S;110.25;Disponível; 1,859,541 ;16,867;
TROPICAL BEACH;Apto. 1705;2S;82.76;Disponível; 1,165,350 ;14,081;
TROPICAL BEACH;Apto. 501;3S;123.76;Disponível; 1,604,812 ;12,967;
TROPICAL BEACH;Sala Com. 01;3S;103.45;Disponível; 1,715,393 ;16,582;
TROPICAL BEACH;Sala Com. 02;2S;97.16;Disponível; 1,715,393 ;17,655;
TROPICAL BEACH;Sala Com. 03;3S;89.29;Disponível; 1,715,393 ;19,211;
BAL HARBOUR;Apto. 2202;3S;144.61;Disponível; 3,457,374 ;23,908;
DESTIN BEACH;Apto. 1806;2S;113.58;Disponível; 1,913,830 ;16,85;
FORT MYERS;Sky View - Apto. 4403;3S;134.83;Disponível; 2,768,465 ;20,533;
FORT MYERS;Tipo - Apto. 1004;2S;85.88;Disponível; 1,210,379 ;14,094;
FORT MYERS;Tipo - Apto. 1404;2S;85.88;Disponível; 1,374,687 ;16,007;
FORT MYERS;Tipo - Apto. 704;2S;85.88;Disponível; 1,182,650 ;13,771;
OCEAN PARK;Apto 1005 N;2S;79.69;Disponível; 1,282,995 ;16,1;
KEY WEST;Apto 1003;2S;95.93;Vendida;440;4,587;
KEY WEST;Apto 1101;2S;125.88;Vendida;605;4,806;
KEY WEST;Apto 1301;2S;125.88;Vendida;665,175;5,284;
KEY WEST;Apto 901;2S;125.88;Vendida;628;4,989;
KEY WEST;Apto 1302;2S;122.96;Vendida;654,15;5,32;
KEY WEST;Apto 603;2S;95.93;Vendida;413;4,305;
KEY WEST;Apto 701;2S;125.88;Vendida;617,5;4,905;
KEY WEST;Apto 1001;3S;125.88;Vendida;652,409;5,183;
KEY WEST;Apto 503;2S;95.93;Vendida;404,852;4,22;
KEY WEST;Apto 702;2S;122.96;Vendida;630;5,124;
KEY WEST;Apto 1501;2S;125.88;Vendida;694,856;5,52;
KEY WEST;Apto 903;3S;95.93;Vendida;437,85;4,564;
KEY WEST;Apto 802;3S;122.96;Vendida;630,767;5,13;
KEY WEST;Apto 803;2S;95.93;Vendida;456,477;4,758;
KEY WEST;Apto 703;2S;95.93;Vendida;466,542;4,863;
KEY WEST;Apto 801;3S;125.88;Vendida;660;5,243;
KEY WEST;Apto 902;2S;122.96;Vendida;675;5,49;
KEY WEST;Apto 403;3S;95.93;Vendida;395;4,118;
KEY WEST;Apto 602;2S;122.96;Vendida;620;5,042;
KEY WEST;Apto 1103;Garden;95.93;Vendida;450;4,691;
KEY WEST;Apto 502;2S;122.96;Vendida;662,646;5,389;
KEY WEST;Apto 501;2S;125.88;Vendida;689;5,473;
KEY WEST;Apto 1702;2S;122.96;Vendida;779,619;6,34;
KEY WEST;Apto 601;2S;125.88;Vendida;703,706;5,59;
KEY WEST;Apto 1701;2S;125.88;Vendida;750;5,958;
KEY WEST;Apto 1203;2S;95.93;Vendida;523,986;5,462;
KEY WEST;Apto 401;2S;125.88;Vendida;565,705;4,494;
KEY WEST;Apto 1201;3S;125.88;Vendida;775,207;6,158;
KEY WEST;Apto 1002;2S;122.96;Vendida;765;6,222;
KEY WEST;Apto 1401;2S;125.88;Vendida;761,988;6,053;
KEY WEST;Apto 402;3S;122.96;Vendida;637;5,181;
ATLANTIC;Apto 1203;2S;100.53;Vendida;546,894;5,44;
ATLANTIC;Apto 1101;3S;119.77;Vendida;650;5,427;
ATLANTIC;Apto 1502;3S;78.63;Vendida;458,572;5,832;
ATLANTIC;Apto 1001;3S;119.77;Vendida;657,53;5,49;
ATLANTIC;Apto 602;2S;78.63;Vendida;383,461;4,877;
ATLANTIC;Apto 801;2S;119.77;Vendida;640,4;5,347;
ATLANTIC;Apto 402;2S;78.63;Vendida;371;4,718;
ATLANTIC;Apto 802;Garden;78.63;Vendida;410;5,214;
ATLANTIC;Apto 901;2S;119.77;Vendida;650,755;5,433;
ATLANTIC;Apto 1501;2S;119.77;Vendida;704,177;5,879;
KEY WEST;Apto 1802;2S;122.96;Vendida;780;6,344;
ATLANTIC;Apto 1402;3S;78.63;Vendida;454,957;5,786;
ATLANTIC;Apto 504;2S;174.14;Vendida;770;4,422;
ATLANTIC;Apto 502;2S;78.63;Vendida;405,612;5,158;
ATLANTIC;Sala com. 03;2S;32.39;Vendida;227,132;7,012;
ATLANTIC;Apto 1301;2S;119.77;Vendida;711,66;5,942;
ATLANTIC;Apto 1903;2S;100.53;Vendida;626,583;6,233;
KEY WEST;Apto 1402;2S;122.96;Vendida;834,86;6,79;
ATLANTIC;Apto 703;2S;100.53;Vendida;537,628;5,348;
ATLANTIC;Apto 1901;2S;119.77;Vendida;815,267;6,807;
ATLANTIC;Apto 702;Garden;78.63;Vendida;442,927;5,633;
PALM BEACH;Apto 1501;Sala;128.28;Vendida;796,872;6,212;
PALM BEACH;Apto 1002;2S;129.13;Vendida;700;5,421;
PALM BEACH;Apto 1401;2S;128.28;Vendida;825,546;6,436;
PALM BEACH;Apto 501;2S;128.28;Vendida;651,546;5,079;
PALM BEACH;Apto 1701;2S;128.28;Vendida;763,586;5,952;
PALM BEACH;Apto 1001;2S;128.28;Vendida;710,55;5,539;
PALM BEACH;Apto 801;3S;128.28;Vendida;698,602;5,446;
ATLANTIC;Apto 1603;2S;100.53;Vendida;570,621;5,676;
PALM BEACH;Apto 601;2S;128.28;Vendida;679,138;5,294;
PALM BEACH;Apto 901;3S;128.28;Vendida;709,183;5,528;
ATLANTIC;Apto 803;2S;100.53;Vendida;470,003;4,675;
PALM BEACH;Apto 1201;2S;128.28;Vendida;730;5,691;
PALM BEACH;Apto 701;2S;128.28;Vendida;688,895;5,37;
PALM BEACH;Apto 1802;2S;129.13;Vendida;817;6,327;
ATLANTIC;Apto 903;2S;100.53;Vendida;555,237;5,523;
PALM BEACH;Apto 1502;3S;129.13;Vendida;767,5;5,944;
PALM BEACH;Apto 1301;3S;128.28;Vendida;787;6,135;
PALM BEACH;Apto 902;2S;129.13;Vendida;704,329;5,454;
PALM BEACH;Apto 1302;2S;129.13;Vendida;827,641;6,409;
PALM BEACH;Apto 802;3S;129.13;Vendida;718,039;5,561;
PALM BEACH;Apto 603;2S;132.06;Vendida;658,414;4,986;
KEY WEST;Apto 1801;3S;125.88;Vendida; 1,019,000 ;8,095;
ATLANTIC;Apto 1902;2S;78.63;Vendida;532,067;6,767;
PALM BEACH;Apto 903;3S;132.06;Vendida;690,388;5,228;
ATLANTIC;Apto 1303;3S;100.53;Vendida;590,177;5,871;
KEY WEST;Apto 1303;3S;95.93;Vendida;622;6,484;
ATLANTIC;Apto 1802;Garden;78.63;Vendida;527,831;6,713;
ATLANTIC;Apto 1401;3S;119.77;Vendida;815,06;6,805;
KEY WEST;Apto 1502;2S;122.96;Vendida;970;7,889;
ATLANTIC;Apto 1403;2S;100.53;Vendida;602,242;5,991;
KEY WEST;Apto 1503;3S;95.93;Vendida;650;6,776;
PALM BEACH;Apto 602;2S;129.13;Vendida;728;5,638;
PALM BEACH;Apto 1003;3S;132.06;Vendida;723,429;5,478;
PALM BEACH;Apto 502;2S;129.13;Vendida;692;5,359;
ATLANTIC;Apto 1003;2S;100.53;Vendida;560;5,57;
PALM BEACH;Apto 401;2S;128.28;Vendida;680,039;5,301;
ATLANTIC;Apto 1601;3S;119.77;Vendida;862,727;7,203;
ATLANTIC;Apto 1602;2S;78.63;Vendida;528,855;6,726;
PALM BEACH;Apto 1702;3S;129.13;Vendida; 1,025,000 ;7,938;
KEY WEST;Apto 1601;2S;125.88;Vendida; 1,200,000 ;9,533;
ATLANTIC;Apto 1002;2S;78.63;Vendida;480;6,105;
PALM BEACH;Apto 402;3S;129.13;Vendida;686,653;5,318;
ATLANTIC;Apto 1803;2S;100.53;Vendida;629;6,257;
ATLANTIC;Apto 503;3S;100.53;Vendida;532;5,292;
PALM BEACH;Apto 702;3S;129.13;Vendida;810;6,273;
ATLANTIC;Apto 601;2S;119.77;Vendida;784,986;6,554;
PALM BEACH;Apto 803;2S;132.06;Vendida;700;5,301;
ATLANTIC;Apto 1701;2S;119.77;Vendida;877,206;7,324;
SOUTH BEACH TOWER;Apartamento 402;2S;129.5;Vendida;847;6,541;
SOUTH BEACH TOWER;Apartamento 703;2S;79.02;Vendida;365;4,619;
SOUTH BEACH TOWER;Apartamento1003;3S;79.02;Vendida;403,988;5,112;
SOUTH BEACH TOWER;Apartamento1901;2S;127.82;Vendida;992,148;7,762;
SOUTH BEACH TOWER;Apartamento1902;3S;129.5;Vendida;972,501;7,51;
SOUTH BEACH TOWER;Apartamento 603;2S;79.02;Vendida;360,001;4,556;
SOUTH BEACH TOWER;Apartamento1103;2S;79.02;Vendida;401,5;5,081;
SOUTH BEACH TOWER;Apartamento 903;3S;79.02;Vendida;380;4,809;
SOUTH BEACH TOWER;Apartamento 503;3S;79.02;Vendida;350;4,429;
SOUTH BEACH TOWER;Apartamento 901;Sala;127.82;Vendida;796,2;6,229;
SOUTH BEACH TOWER;Apartamento1203;2S;79.02;Vendida;402,5;5,094;
SOUTH BEACH TOWER;Apartamento1403;2S;79.02;Vendida;410,51;5,195;
SOUTH BEACH TOWER;Apartamento1603;2S;79.02;Vendida;445;5,631;
SOUTH BEACH TOWER;Apartamento1803;2S;79.02;Vendida;514;6,505;
ATLANTIC;Apto 403;2S;100.53;Vendida;539;5,362;
SOUTH BEACH TOWER;Apartamento1302;3S;129.5;Vendida;857,25;6,62;
SOUTH BEACH TOWER;Apartamento 803;2S;79.02;Vendida;398,575;5,044;
KEY WEST;Apto 1902;2S;122.96;Vendida; 1,200,000 ;9,759;
PALM BEACH;Apto 403;2S;132.06;Vendida;640,421;4,849;
SOUTH BEACH TOWER;Apartamento 602;2S;129.5;Vendida;746,225;5,762;
SOUTH BEACH TOWER;Apartamento 802;2S;129.5;Vendida;765,7;5,913;
SOUTH BEACH TOWER;Apartamento 902;Sala;129.5;Vendida;814,209;6,287;
SOUTH BEACH TOWER;Apartamento1303;3S;79.02;Vendida;410;5,189;
SOUTH BEACH TOWER;Apartamento 702;2S;129.5;Vendida;755,963;5,838;
SOUTH BEACH TOWER;Apartamento1401;2S;127.82;Vendida;881,348;6,895;
SOUTH BEACH TOWER;Apartamento1001;2S;127.82;Vendida;830;6,494;
SOUTH BEACH TOWER;Apartamento1601;Garden;127.82;Vendida;934,388;7,31;
PALM BEACH;Apto 1602;2S;129.13;Vendida; 1,004,665 ;7,78;
PALM BEACH;Apto 1103;2S;132.06;Vendida;760;5,755;
PALM BEACH;Apto 1203;3S;132.06;Vendida;780,448;5,91;
SOUTH BEACH TOWER;Apartamento1201;2S;127.82;Vendida;860,028;6,728;
SOUTH BEACH TOWER;Apartamento1301;2S;127.82;Vendida;894,764;7;
SOUTH BEACH TOWER;Apartamento1501;3S;127.82;Vendida;932,972;7,299;
ATLANTIC;Apto 1302;2S;78.63;Vendida;510,811;6,496;
PALM BEACH;Apto 1303;Sala;132.06;Vendida;791,298;5,992;
SOUTH BEACH TOWER;Apartamento 401;2S;127.82;Vendida;748,13;5,853;
SOUTH BEACH TOWER;Apartamento 801;3S;127.82;Vendida;881,99;6,9;
ATLANTIC;Apto 1702;2S;78.63;Vendida;541,036;6,881;
SOUTH BEACH TOWER;Apartamento 701;2S;127.82;Vendida;829,036;6,486;
SOUTH BEACH TOWER;Apartamento1101;2S;127.82;Vendida;872,855;6,829;
SOUTH BEACH TOWER;Apartamento 601;2S;127.82;Vendida;858,984;6,72;
ATLANTIC;Apto 1703;2S;100.53;Vendida;675;6,714;
SOUTH BEACH TOWER;Apartamento1903;2S;79.02;Vendida;544,2;6,887;
SOUTH BEACH TOWER;Apartamento 501;2S;127.82;Vendida;849,064;6,643;
ATLANTIC;Apto 1202;2S;78.63;Vendida;554,612;7,053;
SOUTH BEACH TOWER;Apartamento1602;2S;129.5;Vendida; 1,081,248 ;8,349;
SOUTH BEACH TOWER;Apartamento1701;2S;127.82;Vendida; 1,043,137 ;8,161;
SOUTH BEACH TOWER;Apartamento1702;2S;129.5;Vendida; 1,102,266 ;8,512;
ATLANTIC;Apto 1102;2S;78.63;Vendida;534;6,791;
PALM BEACH;Apto 1503;2S;132.06;Vendida;855,383;6,477;
ATLANTIC;Apto 1103;2S;100.53;Vendida;629,6;6,263;
ATLANTIC;Apto 902;2S;78.63;Vendida;557,088;7,085;
PALM BEACH;Apto 1402;2S;129.13;Vendida;981,757;7,603;
SOUTH BEACH TOWER;Apartamento1801;2S;127.82;Vendida; 1,135,828 ;8,886;
SOUTH BEACH TOWER;Apartamento 502;2S;129.5;Vendida;938,108;7,244;
PALM SPRINGS;Apartamento 601;2S;142.41;Vendida; 1,075,100 ;7,549;
PALM SPRINGS;Apartamento1002;2S;140.3;Vendida; 1,217,600 ;8,679;
PALM SPRINGS;Apartamento1702;2S;140.3;Vendida; 1,665,500 ;11,871;
KEY WEST;Apto 1202;2S;122.96;Vendida;900;7,319;
PALM SPRINGS;Apartamento1301;2S;142.41;Vendida; 1,443,600 ;10,137;
PALM SPRINGS;Apartamento 701;2S;142.41;Vendida; 1,170,600 ;8,22;
PALM SPRINGS;Apartamento1101;2S;142.41;Vendida; 1,304,784 ;9,162;
PALM SPRINGS;Apartamento 901;2S;142.41;Vendida; 1,211,600 ;8,508;
PALM SPRINGS;Apartamento1501;2S;142.41;Vendida; 1,514,100 ;10,632;
SOUTH BEACH TOWER;Apartamento 403;3S;79.02;Vendida;670,643;8,487;
PALM SPRINGS;Apartamento 801;2S;142.41;Vendida; 1,215,000 ;8,532;
PALM SPRINGS;Apartamento 802;2S;140.3;Vendida; 1,120,000 ;7,983;
PALM SPRINGS;Apartamento 702;Sala;140.3;Vendida; 1,081,100 ;7,706;
PALM SPRINGS;Apartamento1102;2S;140.3;Vendida; 1,290,000 ;9,195;
SUNSET TOWER;Apartamento1004;2S;79.13;Vendida;450,75;5,696;
SUNSET TOWER;Apartamento 904;3S;79.13;Vendida;442,5;5,592;
SUNSET TOWER;Apartamento1304;2S;79.13;Vendida;500;6,319;
SUNSET TOWER;Apartamento1901;2S;126.57;Vendida; 1,190,000 ;9,402;
SUNSET TOWER;Apartamento1904;Garden;79.13;Vendida;597,4;7,55;
SUNSET TOWER;Apartamento1204;2S;79.13;Vendida;490,505;6,199;
SUNSET TOWER;Apartamento1604;2S;79.13;Vendida;530;6,698;
SUNSET TOWER;Apartamento 704;2S;79.13;Vendida;426;5,384;
SUNSET TOWER;Apartamento1701;3S;126.57;Vendida; 1,115,000 ;8,809;
PALM SPRINGS;Apartamento 803;2S;137.47;Vendida; 1,729,088 ;12,578;
PALM SPRINGS;Apartamento 903;2S;137.47;Vendida; 1,729,088 ;12,578;
SUNSET TOWER;Apartamento1203;2S;79.13;Vendida;490,505;6,199;
SUNSET TOWER;Apartamento1104;Garden;79.13;Vendida;459;5,801;
PALM SPRINGS;Apartamento1602;3S;140.3;Vendida; 1,555,100 ;11,084;
SUNSET TOWER;Apartamento 503;2S;79.13;Vendida;377,335;4,769;
SUNSET TOWER;Apartamento1801;3S;126.57;Vendida; 1,150,000 ;9,086;
SUNSET TOWER;Apartamento 404;3S;94.07;Vendida;453,4;4,82;
SUNSET TOWER;Apartamento 504;Garden;79.13;Vendida;377,34;4,769;
SUNSET TOWER;Apartamento1503;2S;79.13;Vendida;532,355;6,728;
SUNSET TOWER;Apartamento1504;2S;79.13;Vendida;532,355;6,728;
SUNSET TOWER;Apartamento 901;2S;126.57;Vendida;870,642;6,879;
PALM SPRINGS;Apartamento1001;3S;142.41;Vendida; 1,393,292 ;9,784;
SUNSET TOWER;Apartamento1804;2S;79.13;Vendida;593,81;7,504;
SUNSET TOWER;Apartamento 804;2S;79.13;Vendida;441,453;5,579;
SUNSET TOWER;Apartamento1404;2S;79.13;Vendida;527,004;6,66;
PALM SPRINGS;Apartamento 602;2S;140.3;Vendida; 1,096,308 ;7,814;
PALM SPRINGS;Apartamento1201;2S;142.41;Vendida; 1,427,127 ;10,021;
SUNSET TOWER;Apartamento 604;2S;79.13;Vendida;424,68;5,367;
SUNSET TOWER;Apartamento 903;2S;79.13;Vendida;449,84;5,685;
SUNSET TOWER;Apartamento1103;Sala;79.13;Vendida;466,614;5,897;
SUNSET TOWER;Apartamento1403;2S;79.13;Vendida;527,004;6,66;
SUNSET TOWER;Apartamento 603;2S;79.13;Vendida;424,68;5,367;
SUNSET TOWER;Apartamento 701;2S;126.57;Vendida;830;6,558;
SUNSET TOWER;Apartamento1303;2S;79.13;Vendida;510;6,445;
SUNSET TOWER;Apartamento1601;2S;126.57;Vendida; 1,087,045 ;8,588;
SUNSET TOWER;Apartamento1003;3S;79.13;Vendida;436,11;5,511;
SUNSET TOWER;Apartamento 403;3S;88.31;Vendida;442,513;5,011;
SUNSET TOWER;Apartamento 703;2S;79.13;Vendida;429;5,421;
SUNSET TOWER;Apartamento 801;2S;126.57;Vendida;852,063;6,732;
SUNSET TOWER;Apartamento 803;2S;79.13;Vendida;464,371;5,868;
SUNSET TOWER;Apartamento1803;2S;79.13;Vendida;624,637;7,894;
PALM SPRINGS;Apartamento 502;2S;140.3;Vendida; 1,170,165 ;8,34;
SUNSET TOWER;Apartamento1101;2S;126.57;Vendida;984,662;7,78;
SUNSET TOWER;Apartamento1703;2S;79.13;Vendida;610,436;7,714;
SUNSET TOWER;Apartamento 902;2S;126.57;Vendida;931;7,356;
SUNSET TOWER;Apartamento1704;2S;79.13;Vendida;560,255;7,08;
PALM BEACH;Apto 1601;2S;128.28;Vendida; 1,179,947 ;9,198;
SUNSET TOWER;Apartamento1603;2S;79.13;Vendida;567,16;7,167;
PALM SPRINGS;Apartamento1401;3S;142.41;Vendida; 1,678,864 ;11,789;
SUNSET TOWER;Apartamento 402;2S;140.44;Vendida;860,15;6,125;
SUNSET TOWER;Apartamento 602;2S;126.57;Vendida;852,315;6,734;
SUNSET TOWER;Apartamento 702;2S;126.57;Vendida;873,491;6,901;
SUNSET TOWER;Apartamento1201;2S;126.57;Vendida; 1,011,131 ;7,989;
PALM SPRINGS;Apartamento 902;2S;140.3;Vendida; 1,240,810 ;8,844;
SUNSET TOWER;Apartamento 401;2S;176.73;Vendida;892,019;5,047;
SUNSET TOWER;Apartamento1002;2S;126.57;Vendida; 1,000,561 ;7,905;
SUNSET TOWER;Apartamento1102;2S;126.57;Vendida; 1,028,477 ;8,126;
SUNSET TOWER;Apartamento1301;2S;126.57;Vendida; 1,099,892 ;8,69;
SUNSET TOWER;Apartamento 802;Garden;126.57;Vendida;992,281;7,84;
BREEZE TOWER;Apartamento 503;3S;82.06;Vendida;442,3;5,39;
