Empreendimento,Unidade,Tipo,Área Privativa (m²),Situação,Valor VGV,Valor m²,Chave
DESTIN BEACH,Apto. 604,Sala,"84,84",Disponível,"R$ 1.350.148,10","R$ 15.914,05",DESTIN BEACHApto. 604
DESTIN BEACH,Apto. 605,3S,"80,97",Disponível,"R$ 1.134.002,90","R$ 14.005,22",DESTIN BEACHApto. 605
DESTIN BEACH,Apto. 606,2S,"113,58",Disponível,"R$ 1.680.845,52","R$ 14.798,78",DESTIN BEACHApto. 606
DESTIN BEACH,Apto. 607,3S,"87,53",Disponível,"R$ 1.197.717,66","R$ 13.683,51",DESTIN BEACHApto. 607
DESTIN BEACH,Apto. 701,2S,"130,32",Disponível,"R$ 2.194.105,85","R$ 16.836,29",DESTIN BEACHApto. 701
DESTIN BEACH,Apto. 703,2S,"82,11",Disponível,"R$ 1.276.764,81","R$ 15.549,44",DESTIN BEACHApto. 703
DESTIN BEACH,Apto. 704,2S,"84,84",Disponível,"R$ 1.377.442,21","R$ 16.235,76",DESTIN BEACHApto. 704
DESTIN BEACH,Apto. 705,2S,"80,97",Disponível,"R$ 1.160.051,98","R$ 14.326,94",DESTIN BEACHApto. 705
DESTIN BEACH,Apto. 706,3S,"113,58",Disponível,"R$ 1.717.385,64","R$ 15.120,49",DESTIN BEACHApto. 706
DESTIN BEACH,Apto. 707,2S,"82,02",Disponível,"R$ 1.148.708,39","R$ 14.005,22",DESTIN BEACHApto. 707
DESTIN BEACH,Apto. 801,3S,"130,32",Disponível,"R$ 2.208.081,04","R$ 16.943,53",DESTIN BEACHApto. 801
DESTIN BEACH,Apto. 802,2S,"130,34",Disponível,"R$ 2.432.057,37","R$ 18.659,33",DESTIN BEACHApto. 802
DESTIN BEACH,Apto. 803,2S,"82,11",Disponível,"R$ 1.285.570,09","R$ 15.656,68",DESTIN BEACHApto. 803
DESTIN BEACH,Apto. 804,2S,"84,84",Disponível,"R$ 1.386.540,24","R$ 16.343,00",DESTIN BEACHApto. 804
DESTIN BEACH,Apto. 806,2S,"113,58",Disponível,"R$ 1.729.565,68","R$ 15.227,73",DESTIN BEACHApto. 806
DESTIN BEACH,Apto. 807,3S,"82,02",Disponível,"R$ 1.157.504,02","R$ 14.112,46",DESTIN BEACHApto. 807
DESTIN BEACH,Apto. 903,3S,"82,11",Disponível,"R$ 1.294.375,35","R$ 15.763,92",DESTIN BEACHApto. 903
DESTIN BEACH,Apto. 905,3S,"80,97",Disponível,"R$ 1.177.418,02","R$ 14.541,41",DESTIN BEACHApto. 905
DESTIN BEACH,Apto. 906,Sala,"113,58",Disponível,"R$ 1.741.745,72","R$ 15.334,97",DESTIN BEACHApto. 906
DESTIN BEACH,Apto. 907,Sala,"82,02",Disponível,"R$ 1.166.299,63","R$ 14.219,70",DESTIN BEACHApto. 907
DESTIN BEACH,Box 141,3S,"6,69",Disponível,"R$ 40.476,46","R$ 6.050,29",DESTIN BEACHBox 141
DESTIN BEACH,Box 148,3S,"4,73",Disponível,"R$ 40.476,46","R$ 8.557,39",DESTIN BEACHBox 148
DESTIN BEACH,Vaga de Garagem 03,3S,"14,29",Disponível,"R$ 131.548,49","R$ 9.205,63",DESTIN BEACHVaga de Garagem 03
DESTIN BEACH,Vaga de Garagem 04,2S,"17,88",Disponível,"R$ 141.667,60","R$ 7.923,24",DESTIN BEACHVaga de Garagem 04
DESTIN BEACH,Vaga de Garagem 107,3S,"29,97",Disponível,"R$ 172.024,94","R$ 5.739,90",DESTIN BEACHVaga de Garagem 107
DESTIN BEACH,Vaga de Garagem 145 + Box 149,3S,"18,45",Disponível,"R$ 161.905,83","R$ 8.775,38",DESTIN BEACHVaga de Garagem 145 + Box 149
DESTIN BEACH,Vaga de Garagem 40,3S,"12,75",Disponível,"R$ 141.667,60","R$ 11.111,18",DESTIN BEACHVaga de Garagem 40
DESTIN BEACH,Vaga de Garagem 42,2S,"13,64",Disponível,"R$ 151.786,72","R$ 11.128,06",DESTIN BEACHVaga de Garagem 42
DESTIN BEACH,Vaga de Garagem 43,2S,"13,64",Disponível,"R$ 151.786,72","R$ 11.128,06",DESTIN BEACHVaga de Garagem 43
DESTIN BEACH,Vaga de Garagem 47,2S,"20,54",Disponível,"R$ 161.905,83","R$ 7.882,47",DESTIN BEACHVaga de Garagem 47
DESTIN BEACH,Vaga de Garagem 53,3S,"14,73",Disponível,"R$ 131.548,49","R$ 8.930,65",DESTIN BEACHVaga de Garagem 53
DESTIN BEACH,Vaga de Garagem 73,3S,"29,97",Disponível,"R$ 172.024,94","R$ 5.739,90",DESTIN BEACHVaga de Garagem 73
DESTIN BEACH,Vaga de Garagem 81,3S,"16,13",Disponível,"R$ 141.667,60","R$ 8.782,86",DESTIN BEACHVaga de Garagem 81
DESTIN BEACH,Vaga de Garagem 87,3S,"14,73",Disponível,"R$ 131.548,49","R$ 8.930,65",DESTIN BEACHVaga de Garagem 87
DESTIN BEACH,Sala Com. 01,3S,"64,57",Disponível,"R$ 1.216.845,83","R$ 18.845,37",DESTIN BEACHSala Com. 01
DESTIN BEACH,Sala Com. 02,3S,"53,56",Disponível,"R$ 1.115.913,86","R$ 20.834,84",DESTIN BEACHSala Com. 02
DESTIN BEACH,Sala Com. 03,3S,"47,25",Disponível,"R$ 980.580,09","R$ 20.753,02",DESTIN BEACHSala Com. 03
DESTIN BEACH,Sala Com. 04,3S,"50,9",Disponível,"R$ 1.058.863,49","R$ 20.802,82",DESTIN BEACHSala Com. 04
DESTIN BEACH,Sala Com. 05,3S,"156,98",Disponível,"R$ 3.167.314,41","R$ 20.176,55",DESTIN BEACHSala Com. 05
DESTIN BEACH,Sala Com. 06,3S,"104,02",Disponível,"R$ 2.198.155,13","R$ 21.132,04",DESTIN BEACHSala Com. 06
DOLPHIN BAY,Apto. 502,2S,"119,25",Disponível,"R$ 1.603.754,03","R$ 13.448,67",DOLPHIN BAYApto. 502
DOLPHIN BAY,Apto. 503,2S,"80,68",Disponível,"R$ 1.048.042,88","R$ 12.990,12",DOLPHIN BAYApto. 503
EMERALD COAST,Apto. 1203,2S,"125,54",Disponível,"R$ 2.139.127,07","R$ 17.039,41",EMERALD COASTApto. 1203
EMERALD COAST,Apto. 1303,2S,"125,54",Disponível,"R$ 2.153.528,84","R$ 17.154,12",EMERALD COASTApto. 1303
EMERALD COAST,Apto. 1601,2S,"147,13",Disponível,"R$ 2.968.588,30","R$ 20.176,63",EMERALD COASTApto. 1601
EMERALD COAST,Apto. 2103,2S,"125,54",Disponível,"R$ 2.312.153,93","R$ 18.417,67",EMERALD COASTApto. 2103
EMERALD COAST,Apto. 2401,Sala,"147,13",Disponível,"R$ 3.351.048,30","R$ 22.776,10",EMERALD COASTApto. 2401
EMERALD COAST,Apto. 2402,2S,"145,28",Disponível,"R$ 3.306.957,21","R$ 22.762,65",EMERALD COASTApto. 2402
EMERALD COAST,Apto. 2403,3S,"125,54",Disponível,"R$ 2.355.359,28","R$ 18.761,82",EMERALD COASTApto. 2403
EMERALD COAST,Apto. 501,3S,"147,13",Disponível,"R$ 2.636.743,86","R$ 17.921,18",EMERALD COASTApto. 501
EMERALD COAST,Apto. 502,2S,"145,28",Disponível,"R$ 2.603.973,02","R$ 17.923,82",EMERALD COASTApto. 502
EMERALD COAST,Apto. 503,3S,"151,21",Disponível,"R$ 2.025.383,47","R$ 13.394,51",EMERALD COASTApto. 503
EMERALD COAST,Apto. 504,3S,"152,63",Disponível,"R$ 2.003.638,75","R$ 13.127,42",EMERALD COASTApto. 504
EMERALD COAST,Apto. 603,2S,"125,54",Disponível,"R$ 1.996.561,85","R$ 15.903,79",EMERALD COASTApto. 603
EMERALD COAST,Apto. 701,2S,"147,13",Disponível,"R$ 2.781.624,64","R$ 18.905,90",EMERALD COASTApto. 701
EMERALD COAST,Apto. 702,2S,"145,28",Disponível,"R$ 2.748.038,04","R$ 18.915,46",EMERALD COASTApto. 702
EMERALD COAST,Apto. 803,2S,"125,54",Disponível,"R$ 2.048.029,75","R$ 16.313,76",
FORT MYERS,Cobertura - Apto. 4602,2S,"178,87",Disponível,"R$ 3.720.642,66","R$ 20.800,82",
FORT MYERS,Sky View - Apto. 3301,2S,"133,82",Disponível,"R$ 2.607.461,42","R$ 19.484,84",
FORT MYERS,Sky View - Apto. 3303,3S,"134,83",Disponível,"R$ 2.627.141,13","R$ 19.484,84",
FORT MYERS,Sky View - Apto. 3401,3S,"133,82",Disponível,"R$ 2.620.812,34","R$ 19.584,61",
FORT MYERS,Sky View - Apto. 3501,3S,"133,82",Disponível,"R$ 2.634.163,24","R$ 19.684,38",
FORT MYERS,Sky View - Apto. 3503,2S,"134,83",Disponível,"R$ 2.654.044,49","R$ 19.684,38",
FORT MYERS,Sky View - Apto. 3701,3S,"133,82",Disponível,"R$ 2.660.865,10","R$ 19.883,91",
FORT MYERS,Sky View - Apto. 3703,3S,"134,83",Disponível,"R$ 2.680.947,84","R$ 19.883,91",
FORT MYERS,Sky View - Apto. 3801,3S,"133,82",Disponível,"R$ 2.674.215,99","R$ 19.983,68",
FORT MYERS,Sky View - Apto. 3803,2S,"134,83",Disponível,"R$ 2.694.399,53","R$ 19.983,68",
FORT MYERS,Sky View - Apto. 3901,2S,"133,82",Disponível,"R$ 2.687.566,92","R$ 20.083,45",
FORT MYERS,Sky View - Apto. 3903,2S,"134,83",Disponível,"R$ 2.707.851,21","R$ 20.083,45",
FORT MYERS,Sky View - Apto. 4003,3S,"134,83",Disponível,"R$ 2.721.302,87","R$ 20.183,21",
FORT MYERS,Sky View - Apto. 4101,2S,"133,82",Disponível,"R$ 2.714.268,77","R$ 20.282,98",
FORT MYERS,Sky View - Apto. 4103,3S,"134,83",Disponível,"R$ 2.734.754,57","R$ 20.282,98",
FORT MYERS,Sky View - Apto. 4201,3S,"133,82",Disponível,"R$ 2.727.619,66","R$ 20.382,75",
FORT MYERS,Sky View - Apto. 4203,Sala,"134,83",Disponível,"R$ 2.748.206,26","R$ 20.382,75",
FORT MYERS,Sky View - Apto. 4301,3S,"133,82",Disponível,"R$ 2.740.970,59","R$ 20.482,52",
FORT MYERS,Sky View - Apto. 4303,3S,"134,83",Disponível,"R$ 2.761.657,95","R$ 20.482,52",
FORT MYERS,Sky View - Apto. 4401,3S,"133,82",Disponível,"R$ 2.754.321,49","R$ 20.582,29",
FORT MYERS,Sky View - Apto. 4501,2S,"133,82",Disponível,"R$ 2.767.672,42","R$ 20.682,05",
FORT MYERS,Tipo - Apto. 1101,3S,"128,73",Disponível,"R$ 2.192.353,47","R$ 17.030,63",
FORT MYERS,Tipo - Apto. 1301,3S,"128,73",Disponível,"R$ 2.250.363,53","R$ 17.481,27",
FORT MYERS,Tipo - Apto. 2404,2S,"85,88",Disponível,"R$ 1.342.994,96","R$ 15.638,04",
FORT MYERS,Tipo - Apto. 2601,2S,"128,73",Disponível,"R$ 2.460.458,76","R$ 19.113,33",
FORT MYERS,Tipo - Apto. 2602,3S,"88,28",Disponível,"R$ 1.840.327,05","R$ 20.846,48",
FORT MYERS,Tipo - Apto. 2605,2S,"85,24",Disponível,"R$ 1.248.805,30","R$ 14.650,46",
FORT MYERS,Tipo - Apto. 2702,3S,"88,28",Disponível,"R$ 1.852.839,13","R$ 20.988,21",
FORT MYERS,Tipo - Apto. 2703,2S,"124,25",Disponível,"R$ 2.398.245,58","R$ 19.301,78",
FORT MYERS,Tipo - Apto. 2705,2S,"85,24",Disponível,"R$ 1.257.303,33","R$ 14.750,16",
FORT MYERS,Tipo - Apto. 2805,2S,"85,24",Disponível,"R$ 1.265.801,39","R$ 14.849,85",
FORT MYERS,Tipo - Apto. 2901,3S,"128,73",Disponível,"R$ 2.533.235,09","R$ 19.678,67",
FORT MYERS,Tipo - Apto. 2905,3S,"85,24",Disponível,"R$ 1.274.299,42","R$ 14.949,55",
FORT MYERS,Tipo - Apto. 3003,Sala,"124,25",Disponível,"R$ 2.468.489,15","R$ 19.867,12",
FORT MYERS,Tipo - Apto. 3005,2S,"85,24",Disponível,"R$ 1.282.797,48","R$ 15.049,24",
FORT MYERS,Tipo - Apto. 3101,3S,"128,73",Disponível,"R$ 2.470.576,69","R$ 19.191,93",
FORT MYERS,Tipo - Apto. 503,2S,"124,25",Disponível,"R$ 1.972.361,38","R$ 15.874,14",
FORT MYERS,Tipo - Apto. 601,2S,"128,73",Disponível,"R$ 2.093.674,58","R$ 16.264,08",
FORT MYERS,Tipo - Apto. 603,2S,"124,25",Disponível,"R$ 2.020.811,50","R$ 16.264,08",
FORT MYERS,Tipo - Apto. 604,Sala,"85,88",Disponível,"R$ 1.176.223,23","R$ 13.696,13",
FORT MYERS,Tipo - Apto. 605,3S,"85,24",Disponível,"R$ 1.087.342,44","R$ 12.756,25",
FORT MYERS,Tipo - Apto. 701,2S,"128,73",Disponível,"R$ 2.109.350,45","R$ 16.385,85",
FORT MYERS,Tipo - Apto. 703,3S,"124,25",Disponível,"R$ 2.035.941,83","R$ 16.385,85",
FORT MYERS,Tipo - Apto. 705,2S,"85,24",Disponível,"R$ 1.087.342,44","R$ 12.756,25",
FORT MYERS,Tipo - Apto. 805,3S,"85,24",Disponível,"R$ 1.095.840,50","R$ 12.855,94",
FORT MYERS,Tipo - Apto. 903,2S,"124,25",Disponível,"R$ 2.085.512,77","R$ 16.784,81",
GOLD COAST,Apto. 1402 N,Sala,"237,77",Disponível,"R$ 6.276.456,77","R$ 26.397,18",
GOLD COAST,Apto. 602 N,2S,"144,06",Disponível,"R$ 2.534.380,94","R$ 17.592,54",
GOLD COAST,Apto. 603 N,3S,"125,03",Disponível,"R$ 2.127.669,42","R$ 17.017,27",
GOLD COAST,Apto. 803 N,Sala,"125,03",Disponível,"R$ 2.189.830,72","R$ 17.514,44",
GOLD COAST,Apto. 703 S,2S,"125,03",Disponível,"R$ 1.905.012,61","R$ 15.236,44",
GOLD COAST,Apto. 803 S,3S,"125,03",Disponível,"R$ 1.952.539,87","R$ 15.616,57",
OCEAN PARK,Apto 1103 N,Sala,"78,91",Disponível,"R$ 1.273.486,60","R$ 16.138,47",
OCEAN PARK,Apto 1702 S,3S,"121,37",Disponível,"R$ 2.182.358,37","R$ 17.981,04",
OCEAN PARK,Apto 2505 S,2S,"80,91",Disponível,"R$ 1.362.169,40","R$ 16.835,61",
OCEAN PARK,Apto 504 S,3S,"82,29",Disponível,"R$ 1.246.791,88","R$ 15.151,20",
PARADISE BAY,Apto 1002,3S,"122,21",Disponível,"R$ 1.994.659,65","R$ 16.321,57",
PARADISE BAY,Apto 1401,3S,"123,48",Disponível,"R$ 2.034.495,75","R$ 16.476,32",
PARADISE BAY,Apto 1804,3S,"79,9",Disponível,"R$ 1.306.860,35","R$ 16.356,20",
PARADISE BAY,Apto 501,2S,"172,93",Disponível,"R$ 2.264.941,08","R$ 13.097,44",
PARADISE BAY,Apto 506,2S,"99,88",Disponível,"R$ 1.075.188,94","R$ 10.764,81",
ROYAL BAY,Apto. 1001,2S,"191,67",Disponível,"R$ 3.570.275,33","R$ 18.627,20",
ROYAL BAY,Apto. 2303,Garden,"236,05",Disponível,"R$ 4.447.652,96","R$ 18.842,00",
ROYAL BAY,Apto. 3702,2S,"252,81",Disponível,"R$ 5.055.549,47","R$ 19.997,43",
ROYAL BAY,Apto. 4002,2S,"271,21",Disponível,"R$ 5.951.079,55","R$ 21.942,70",
ROYAL BAY,Apto. 601,Sala,"187,22",Disponível,"R$ 2.453.775,69","R$ 13.106,38",
ROYAL BAY,Apto. 602,2S,"176,5",Disponível,"R$ 2.674.073,52","R$ 15.150,56",
ROYAL BAY,Apto. 603,2S,"172,36",Disponível,"R$ 2.259.014,84","R$ 13.106,38",
ROYAL BAY,Apto. 801,3S,"191,67",Disponível,"R$ 3.465.529,74","R$ 18.080,71",
SOUTH BEACH TOWER,Apartamento1002,2S,"129,5",Disponível,"R$ 2.861.618,55","R$ 22.097,44",
SOUTH BEACH TOWER,Apartamento1102,2S,"129,5",Disponível,"R$ 3.420.887,35","R$ 26.416,12",
TROPICAL BEACH,Apto. 1101,3S,"110,25",Disponível,"R$ 1.690.301,15","R$ 15.331,53",
TROPICAL BEACH,Apto. 1301,3S,"110,25",Disponível,"R$ 1.726.177,16","R$ 15.656,94",
TROPICAL BEACH,Apto. 1401,2S,"110,25",Disponível,"R$ 1.750.033,92","R$ 15.873,32",
TROPICAL BEACH,Apto. 1501,3S,"110,25",Disponível,"R$ 1.840.454,52","R$ 16.693,46",
TROPICAL BEACH,Apto. 1601,2S,"110,25",Disponível,"R$ 1.864.003,82","R$ 16.907,06",
TROPICAL BEACH,Apto. 1705,2S,"82,76",Disponível,"R$ 1.168.146,49","R$ 14.114,87",
TROPICAL BEACH,Apto. 501,3S,"123,76",Disponível,"R$ 1.608.663,07","R$ 12.998,25",
TROPICAL BEACH,Sala Com. 01,3S,"103,45",Disponível,"R$ 1.719.510,36","R$ 16.621,66",
TROPICAL BEACH,Sala Com. 02,2S,"97,16",Disponível,"R$ 1.719.510,36","R$ 17.697,72",
TROPICAL BEACH,Sala Com. 03,3S,"89,29",Disponível,"R$ 1.719.510,36","R$ 19.257,59",
BAL HARBOUR,Apto. 2202,3S,"144,61",Disponível,"R$ 3.465.671,67","R$ 23.965,64",
DESTIN BEACH,Apto. 1806,2S,"113,58",Disponível,"R$ 1.918.423,09","R$ 16.890,50",
FORT MYERS,Sky View - Apto. 4403,3S,"134,83",Disponível,"R$ 2.775.109,61","R$ 20.582,29",
FORT MYERS,Tipo - Apto. 1004,2S,"85,88",Disponível,"R$ 1.213.283,61","R$ 14.127,66",
FORT MYERS,Tipo - Apto. 1404,2S,"85,88",Disponível,"R$ 1.377.986,00","R$ 16.045,48",
FORT MYERS,Tipo - Apto. 704,2S,"85,88",Disponível,"R$ 1.185.488,36","R$ 13.804,01",
OCEAN PARK,Apto 1005 N,2S,"79,69",Disponível,"R$ 1.286.074,58","R$ 16.138,47",
KEY WEST,Apto 1003,2S,"95,93",Vendida,"R$ 441.056,00","R$ 4.597,69",
KEY WEST,Apto 1101,2S,"125,88",Vendida,"R$ 606.452,00","R$ 4.817,70",
KEY WEST,Apto 1301,2S,"125,88",Vendida,"R$ 666.771,42","R$ 5.296,88",
KEY WEST,Apto 901,2S,"125,88",Vendida,"R$ 629.507,20","R$ 5.000,85",
KEY WEST,Apto 1302,2S,"122,96",Vendida,"R$ 655.719,96","R$ 5.332,79",
KEY WEST,Apto 603,2S,"95,93",Vendida,"R$ 413.991,08","R$ 4.315,55",
KEY WEST,Apto 701,2S,"125,88",Vendida,"R$ 618.981,92","R$ 4.917,24",
KEY WEST,Apto 1001,3S,"125,88",Vendida,"R$ 653.974,64","R$ 5.195,22",
KEY WEST,Apto 503,2S,"95,93",Vendida,"R$ 405.824,01","R$ 4.230,42",
KEY WEST,Apto 702,2S,"122,96",Vendida,"R$ 631.512,00","R$ 5.135,91",
KEY WEST,Apto 1501,2S,"125,88",Vendida,"R$ 696.523,89","R$ 5.533,24",
KEY WEST,Apto 903,3S,"95,93",Vendida,"R$ 438.900,96","R$ 4.575,22",
KEY WEST,Apto 802,3S,"122,96",Vendida,"R$ 632.281,14","R$ 5.142,17",
KEY WEST,Apto 803,2S,"95,93",Vendida,"R$ 457.572,30","R$ 4.769,86",
KEY WEST,Apto 703,2S,"95,93",Vendida,"R$ 467.662,10","R$ 4.875,03",
KEY WEST,Apto 801,3S,"125,88",Vendida,"R$ 661.584,00","R$ 5.255,67",
KEY WEST,Apto 902,2S,"122,96",Vendida,"R$ 676.620,00","R$ 5.502,77",
KEY WEST,Apto 403,3S,"95,93",Vendida,"R$ 395.948,00","R$ 4.127,47",
KEY WEST,Apto 602,2S,"122,96",Vendida,"R$ 621.487,92","R$ 5.054,39",
KEY WEST,Apto 1103,Garden,"95,93",Vendida,"R$ 451.079,96","R$ 4.702,18",
KEY WEST,Apto 502,2S,"122,96",Vendida,"R$ 664.236,81","R$ 5.402,06",
KEY WEST,Apto 501,2S,"125,88",Vendida,"R$ 690.653,60","R$ 5.486,60",
KEY WEST,Apto 1702,2S,"122,96",Vendida,"R$ 781.489,87","R$ 6.355,64",
KEY WEST,Apto 601,2S,"125,88",Vendida,"R$ 705.395,09","R$ 5.603,71",
KEY WEST,Apto 1701,2S,"125,88",Vendida,"R$ 751.799,88","R$ 5.972,35",
KEY WEST,Apto 1203,2S,"95,93",Vendida,"R$ 525.243,21","R$ 5.475,28",
KEY WEST,Apto 401,2S,"125,88",Vendida,"R$ 567.062,20","R$ 4.504,78",
KEY WEST,Apto 1201,3S,"125,88",Vendida,"R$ 777.067,26","R$ 6.173,08",
KEY WEST,Apto 1002,2S,"122,96",Vendida,"R$ 766.836,20","R$ 6.236,47",
KEY WEST,Apto 1401,2S,"125,88",Vendida,"R$ 763.816,77","R$ 6.067,82",
KEY WEST,Apto 402,3S,"122,96",Vendida,"R$ 638.528,80","R$ 5.192,98",
ATLANTIC,Apto 1203,2S,"100,53",Vendida,"R$ 548.206,56","R$ 5.453,16",
ATLANTIC,Apto 1101,3S,"119,77",Vendida,"R$ 651.560,14","R$ 5.440,09",
ATLANTIC,Apto 1502,3S,"78,63",Vendida,"R$ 459.672,63","R$ 5.846,02",
ATLANTIC,Apto 1001,3S,"119,77",Vendida,"R$ 659.108,21","R$ 5.503,12",
ATLANTIC,Apto 602,2S,"78,63",Vendida,"R$ 384.381,43","R$ 4.888,48",
ATLANTIC,Apto 801,2S,"119,77",Vendida,"R$ 641.936,53","R$ 5.359,74",
ATLANTIC,Apto 402,2S,"78,63",Vendida,"R$ 371.890,40","R$ 4.729,62",
ATLANTIC,Apto 802,Garden,"78,63",Vendida,"R$ 410.984,00","R$ 5.226,81",
ATLANTIC,Apto 901,2S,"119,77",Vendida,"R$ 652.316,44","R$ 5.446,41",
ATLANTIC,Apto 1501,2S,"119,77",Vendida,"R$ 705.867,03","R$ 5.893,52",
KEY WEST,Apto 1802,2S,"122,96",Vendida,"R$ 781.872,00","R$ 6.358,75",
ATLANTIC,Apto 1402,3S,"78,63",Vendida,"R$ 456.048,81","R$ 5.799,93",
ATLANTIC,Apto 504,2S,"174,14",Vendida,"R$ 771.848,00","R$ 4.432,34",
ATLANTIC,Apto 502,2S,"78,63",Vendida,"R$ 406.585,09","R$ 5.170,86",
ATLANTIC,Sala com. 03,2S,"32,39",Vendida,"R$ 227.677,30","R$ 7.029,25",
ATLANTIC,Apto 1301,2S,"119,77",Vendida,"R$ 713.367,98","R$ 5.956,15",
ATLANTIC,Apto 1903,2S,"100,53",Vendida,"R$ 628.086,80","R$ 6.247,75",
KEY WEST,Apto 1402,2S,"122,96",Vendida,"R$ 836.863,66","R$ 6.805,98",
ATLANTIC,Apto 703,2S,"100,53",Vendida,"R$ 538.918,37","R$ 5.360,77",
ATLANTIC,Apto 1901,2S,"119,77",Vendida,"R$ 817.223,71","R$ 6.823,28",
ATLANTIC,Apto 702,Garden,"78,63",Vendida,"R$ 443.990,50","R$ 5.646,58",
PALM BEACH,Apto 1501,Sala,"128,28",Vendida,"R$ 798.784,49","R$ 6.226,88",
PALM BEACH,Apto 1002,2S,"129,13",Vendida,"R$ 701.680,00","R$ 5.433,90",
PALM BEACH,Apto 1401,2S,"128,28",Vendida,"R$ 827.527,39","R$ 6.450,95",
PALM BEACH,Apto 501,2S,"128,28",Vendida,"R$ 653.109,79","R$ 5.091,28",
PALM BEACH,Apto 1701,2S,"128,28",Vendida,"R$ 765.418,64","R$ 5.966,78",
PALM BEACH,Apto 1001,2S,"128,28",Vendida,"R$ 712.255,32","R$ 5.552,35",
PALM BEACH,Apto 801,3S,"128,28",Vendida,"R$ 700.278,89","R$ 5.458,99",
ATLANTIC,Apto 1603,2S,"100,53",Vendida,"R$ 571.990,12","R$ 5.689,75",
PALM BEACH,Apto 601,2S,"128,28",Vendida,"R$ 680.767,82","R$ 5.306,89",
PALM BEACH,Apto 901,3S,"128,28",Vendida,"R$ 710.885,09","R$ 5.541,67",
ATLANTIC,Apto 803,2S,"100,53",Vendida,"R$ 471.131,21","R$ 4.686,47",
PALM BEACH,Apto 1201,2S,"128,28",Vendida,"R$ 731.752,05","R$ 5.704,33",
PALM BEACH,Apto 701,2S,"128,28",Vendida,"R$ 690.548,79","R$ 5.383,14",
PALM BEACH,Apto 1802,2S,"129,13",Vendida,"R$ 818.960,80","R$ 6.342,14",
ATLANTIC,Apto 903,2S,"100,53",Vendida,"R$ 556.569,56","R$ 5.536,35",
PALM BEACH,Apto 1502,3S,"129,13",Vendida,"R$ 769.342,00","R$ 5.957,89",
PALM BEACH,Apto 1301,3S,"128,28",Vendida,"R$ 788.888,75","R$ 6.149,74",
PALM BEACH,Apto 902,2S,"129,13",Vendida,"R$ 706.019,54","R$ 5.467,51",
PALM BEACH,Apto 1302,2S,"129,13",Vendida,"R$ 829.627,32","R$ 6.424,74",
PALM BEACH,Apto 802,3S,"129,13",Vendida,"R$ 719.762,02","R$ 5.573,93",
PALM BEACH,Apto 603,2S,"132,06",Vendida,"R$ 659.994,02","R$ 4.997,68",
KEY WEST,Apto 1801,3S,"125,88",Vendida,"R$ 1.021.445,60","R$ 8.114,44",
ATLANTIC,Apto 1902,2S,"78,63",Vendida,"R$ 533.344,11","R$ 6.782,96",
PALM BEACH,Apto 903,3S,"132,06",Vendida,"R$ 692.045,27","R$ 5.240,39",
ATLANTIC,Apto 1303,3S,"100,53",Vendida,"R$ 591.593,39","R$ 5.884,74",
KEY WEST,Apto 1303,3S,"95,93",Vendida,"R$ 623.492,80","R$ 6.499,46",
ATLANTIC,Apto 1802,Garden,"78,63",Vendida,"R$ 529.097,67","R$ 6.728,95",
ATLANTIC,Apto 1401,3S,"119,77",Vendida,"R$ 817.016,24","R$ 6.821,54",
KEY WEST,Apto 1502,2S,"122,96",Vendida,"R$ 972.328,00","R$ 7.907,68",
ATLANTIC,Apto 1403,2S,"100,53",Vendida,"R$ 603.687,03","R$ 6.005,04",
KEY WEST,Apto 1503,3S,"95,93",Vendida,"R$ 651.560,00","R$ 6.792,04",
PALM BEACH,Apto 602,2S,"129,13",Vendida,"R$ 729.747,20","R$ 5.651,26",
PALM BEACH,Apto 1003,3S,"132,06",Vendida,"R$ 725.165,60","R$ 5.491,18",
PALM BEACH,Apto 502,2S,"129,13",Vendida,"R$ 693.660,80","R$ 5.371,80",
ATLANTIC,Apto 1003,2S,"100,53",Vendida,"R$ 561.344,00","R$ 5.583,85",
PALM BEACH,Apto 401,2S,"128,28",Vendida,"R$ 681.670,83","R$ 5.313,93",
ATLANTIC,Apto 1601,3S,"119,77",Vendida,"R$ 864.797,62","R$ 7.220,49",
ATLANTIC,Apto 1602,2S,"78,63",Vendida,"R$ 530.124,43","R$ 6.742,01",
PALM BEACH,Apto 1702,3S,"129,13",Vendida,"R$ 1.027.460,00","R$ 7.956,79",
KEY WEST,Apto 1601,2S,"125,88",Vendida,"R$ 1.202.880,00","R$ 9.555,77",
ATLANTIC,Apto 1002,2S,"78,63",Vendida,"R$ 481.152,00","R$ 6.119,19",
PALM BEACH,Apto 402,3S,"129,13",Vendida,"R$ 688.301,14","R$ 5.330,30",
ATLANTIC,Apto 1803,2S,"100,53",Vendida,"R$ 630.509,60","R$ 6.271,86",
ATLANTIC,Apto 503,3S,"100,53",Vendida,"R$ 533.276,80","R$ 5.304,65",
PALM BEACH,Apto 702,3S,"129,13",Vendida,"R$ 811.944,00","R$ 6.287,80",
ATLANTIC,Apto 601,2S,"119,77",Vendida,"R$ 786.869,87","R$ 6.569,84",
PALM BEACH,Apto 803,2S,"132,06",Vendida,"R$ 701.680,15","R$ 5.313,34",
ATLANTIC,Apto 1701,2S,"119,77",Vendida,"R$ 879.311,09","R$ 7.341,66",
SOUTH BEACH TOWER,Apartamento 402,2S,"129,5",Vendida,"R$ 849.032,80","R$ 6.556,24",
